perpetuity_views,views,interest,title,channel_title,entra_por,source_handle,perp_outlier,xd_winners,xd_distributors,age_days,seconds,confidence,video_id,url,published,description
21,15,3.9,Transforming Van into Mobile Home | Start to Finish by @BuildingVanLife,Maexology,crédito en título,BuildingVanLife,0.04,0,3,318,742,alta,4apR-AO2Fzc,https://www.youtube.com/watch?v=4apR-AO2Fzc,2025-09-27T17:03:41Z,"Watch as this creator shares their expertise on cabinet making and demonstrates how to build cabinets with step-by-step instructions. This video is a fantastic do it yourself guide to creating beautiful kitchen cabinets. Perfect for any woodworking enthusiast looking to improve their skills and learn new techniques, this video will show you how.  🔧 Huge credit to https://www.youtube.com/@BuildingVanLife for this incredible transformation. 📺 Check out his full journey here: https://www.youtube.co"
20,4,55.0,From Forest to Fortress: One Man's Epic Cabin Build | by @nikrijavec47,Endresz Bist,crédito en título,nikrijavec47,0.93,6,13,20,1733,baja,HAGTi4Y-_90,https://www.youtube.com/watch?v=HAGTi4Y-_90,2026-07-22T15:22:47Z,"What begins as a scattered pile of raw pine deep in the forest transforms into an unyielding, handcrafted fortress. Witness the sheer scale and solitary dedication required to fell, transport, and assemble massive timbers into a permanent off-grid sanctuary.  The journey starts with heavy logistics in the freezing wilderness, extracting giant logs using mechanical advantage, a trusty two-wheeled timber cart, and a tractor. To protect against decay, each log is meticulously debarked by hand with "
20,4,51.5,Building a Custom Mini Jet Boat from a Raw Shell | by @Mr_Ho,Project Redline,crédito en título,Mr_Ho,1.67,9,29,20,1808,baja,2_eIN-arV5g,https://www.youtube.com/watch?v=2_eIN-arV5g,2026-07-22T14:34:02Z,"Watch a raw, hollow fiberglass shell transform into an aggressive, high-speed mini jet boat capable of tearing through inches of muddy water and submerged vegetation.  This complete scratch-build begins by establishing a rigid internal skeleton to withstand violent hydro-dynamic forces. The craftsman meticulously lays new fiberglass, shapes custom high-density foam for positive buoyancy, and applies marine-grade resin to seal the hull against the elements. After mating the upper deck and lower b"
20,13,51.0,Man Builds Forest Cabin on Tree Stumps | 1-Year Timelapse by / ⁨@Mrhuubushcraft⁩,ROAMING TECH,crédito en título,Mrhuubushcraft,1.43,4,6,241,2471,alta,Jc3023hUaR0,https://www.youtube.com/watch?v=Jc3023hUaR0,2025-12-13T13:00:06Z,"Follow along as one man takes on the challenge of building a unique forest cabin on tree stumps. From laying the foundation to adding the final touches, this project is packed with creativity, hard work, and a deep appreciation for nature. Using natural materials and a bit of ingenuity, he transforms a simple idea into a stunning retreat in the heart of the woods.  MR Huu Bushcraft @Mrhuubushcraft   Disclaimer: Roaming Tech  is not affiliated with the businesses whose products are shown in this "
20,3,47.9,I Tore Down My Hand-Built Log Cabin to Find True Silence | by @matt.jacobs1,Nova Builds HD,crédito en título,matt.jacobs1,2.11,4,10,12,2827,baja,RbnPYqpbUDY,https://www.youtube.com/watch?v=RbnPYqpbUDY,2026-07-30T14:05:32Z,"After spending two grueling years hand-crafting a dream log cabin in the woods, the arrival of disruptive neighbors shatters the peace. Faced with losing the sanctuary he worked so hard to build, one craftsman makes the heartbreaking but necessary decision to dismantle the entire structure and move it to a completely remote, untouched property.  This journey showcases the immense physical stamina and precision required in traditional woodworking. From felling the initial timber and hand-peeling "
20,12,44.4,Not a Designer! An Incredible DIY Modern Interior by a Young Couple.@LeChantierdesMax,Hidden Cabin ,crédito en título,LeChantierdesMax,0.74,4,7,188,664,alta,e-Pt9ZsgI7Q,https://www.youtube.com/watch?v=e-Pt9ZsgI7Q,2026-02-04T12:04:51Z,"They built the house from scratch, and now they’re finishing it themselves! In this video, we show you how a young couple created a stunning, high-end modern interior with ZERO professional help.       #homerenovation #diyhomedecor #moderninterior #hometour    video by:  https://youtube.com/@LeChantierdesMax?si=sKYexJRVxhDGU2aN"
20,12,32.7,"This Man Built an Underground Hobbit Home for Only $2,000 Start to Finish | by @AloshaLynov",TechTalks,crédito en título,AloshaLynov,0.07,5,11,200,3613,alta,z6QDxWLFDJM,https://www.youtube.com/watch?v=z6QDxWLFDJM,2026-01-23T16:30:30Z,"This video documents Alosha’s journey as he builds a hobbit-style underground home from scratch on a limited budget of $2,000. Using natural materials and organic, curved design, the house is shaped directly into the earth to blend harmoniously with the surrounding landscape.  Every stage of the construction is shown in detail, from excavation and log wall installation to forming arched ceilings, waterproofing, insulation, and creating a living grass roof. The home is designed with natural venti"
20,14,32.4,How I Built a Floating Tree House Deep in the Forest - TIMELAPSE Start to Finish @ThisIsMyAlaska,Buildra,crédito en título,ThisIsMyAlaska,0.06,13,22,334,865,alta,f-X6nUFbhgQ,https://www.youtube.com/watch?v=f-X6nUFbhgQ,2025-09-11T19:35:53Z,"Watch as the vision comes to life: from the first plank to the final ladder, all surrounded by towering trees and quiet wilderness. If you enjoy peaceful builds, treehouse designs, off-grid living, or simply need a relaxing escape from the noise — this one’s for you.   Like And Subscribe To @BuildraDIY   Check out the amazing builder's work for more similar videos @ThisIsMyAlaska"
20,7,30.7,How This Man Built a Stone House in the Forest with Primitive Engineering By @thinkwilderness,CONSTRUCTION OF SURVIVITY ,crédito en título,thinkwilderness,1.25,0,5,59,1206,media,XV2091_VBDw,https://www.youtube.com/watch?v=XV2091_VBDw,2026-06-13T10:43:48Z,"From a simple pit and wood-stone structure in the ground, this construction has been transformed into a sturdy shelter, capable of withstanding harsh winters and completely self-sufficient. Using traditional survival techniques and hand tools, throughout the construction process, he handled erecting the heavy wooden frame, building the roof with raw earth, and designing a custom two-axis ventilation system. To combat the bone-chilling temperatures, he upgraded a rudimentary earthen fire pit into"
20,10,22.9,Hidden Forest House | Bushcraft Survival Shelter|By@ATHOSOutdoorProspector,RV-88,crédito en título,ATHOSOutdoorProspector,0.54,0,1,128,600,alta,vtploC0u_SE,https://www.youtube.com/watch?v=vtploC0u_SE,2026-04-05T13:01:29Z,"Deep in a quiet, forgotten forest, a hidden house slowly emerges — built entirely from natural materials. Using bushcraft survival skills, he created a warm shelter covered in thick green moss, blending perfectly with the surrounding nature.  This is not just a survival shelter, but a peaceful escape from the modern world — a place filled with silence, mystery, and calm.  Follow the full journey as he builds this secret forest house step by step, transforming raw nature into a cozy and unique li"
20,16,18.3,Two Brothers Build Amazing Log Cabin Off Grid From Scratch - by @QuantamTech,Quantam Tech HD,crédito en título,QuantamTech,0.91,0,1,518,1239,alta,7ZS86STM3X0,https://www.youtube.com/watch?v=7ZS86STM3X0,2025-03-11T01:47:10Z,
20,4,14.6,He Built an Impossible Desert Home From 4 Shipping Containers | by @themodernhomeproject,ULTIMATE BUILD LAD DIY,crédito en título,themodernhomeproject,0.61,1,6,20,1916,baja,y8U9-4_5iQY,https://www.youtube.com/watch?v=y8U9-4_5iQY,2026-07-22T09:30:11Z,"Watch one man transform four shipping containers into an impossible luxury container home in the middle of the desert. This full construction video follows the shipping container house build from start to finish.  From preparing the foundations and positioning the containers to installing the massive steel connections, suspended living space, timber roof structure, panoramic glass walls and finished interior—this video follows the entire construction process from start to finish.  Watch how four"
20,13,13.4,Man Built A Huge Log House Deep In The Forest In 365 Days | From Start To Finish,Survival Skills,forma de proyecto único,,0.51,0,0,249,4900,alta,iCJpp8f08kE,https://www.youtube.com/watch?v=iCJpp8f08kE,2025-12-05T12:43:39Z,"Man Built A Huge Log House Deep In The Forest In 365 Days | From Start To Finish 🌲Are you ready to become a survival expert? Our channel is dedicated to equipping you with the essential survival skills, tips, and techniques you need to thrive in any environment. Whether you're a seasoned adventurer or a beginner looking to learn, we can help!  👉 What you'll discover:   • Expert advice and practical instructions on building shelter, finding water, finding food, and starting a fire.  • Gear review"
19,9,40.8,From Sketch to Reality: Alpine Chalet Dream with Unique Open Rafters! Diy | Part 3 @DmitryLukinDIY,US Technology,crédito en título,DmitryLukinDIY,0.48,13,29,112,1122,alta,i5rm1CDF_xA,https://www.youtube.com/watch?v=i5rm1CDF_xA,2026-04-21T12:01:22Z,"Welcome to US Technology  In this video, I continue the journey of building my dream house step by step. This is Part 3 of my full construction series, where I show the real process from foundation work to structure development.  I spent 511 days building this house with careful planning, hard work, and attention to detail. In this part, you will see important construction steps including drainage system, insulation, and base preparation.  If you are interested in house construction, DIY project"
19,16,38.9,Man builds underground hut with stones and logs from start to finish | by @lesnoy,Restoration II,crédito en título,lesnoy,0.35,9,17,568,2186,alta,FFtCTAAp2-o,https://www.youtube.com/watch?v=FFtCTAAp2-o,2025-01-20T15:20:22Z,"Are you a fan of The Lord of the Rings?  Have you ever dreamed of living in a classic hobbit house?  If so, don't miss this amazing journey where Lesnoy builds a hobbit hideout in just fourteen days, located in these enchanted forests.  Watch him build this beautiful and magical hideaway from scratch, using natural materials and traditional techniques. Don't miss out!  LESNOY Instagram: / __lesnoy_ Youtube: / @lesnoy Other2: tancinecsergij@gmail.com   Disclaimer: Restoration II is not affiliated"
19,5,31.8,Family Builds an Insane Log House in Alaska From Scratch  Start to Finish by‪@MontanaHaven,Techglobal ,crédito en título,MontanaHaven,0.04,11,18,32,1464,media,YaFdLHnWaHo,https://www.youtube.com/watch?v=YaFdLHnWaHo,2026-07-10T13:02:27Z,"This touching documentary chronicles a family's remarkable quest to craft their dream log cabin in the heart of Alaska’s wilderness. From clearing the site to raising the final beam, each moment is filled with dedication. They overcome fierce weather, the isolation of off-grid life, and the steep challenges of construction—always united as a family. This journey is more than just building a house; it’s about forming a home, creating lasting memories, and celebrating the raw beauty of Alaska. Joi"
19,15,28.4,Epic CABIN Build Deep in the Remote FOREST | From Start to Finish by @Ferincishin​,Houseline Project,crédito en título,Ferincishin,1.0,0,2,478,1703,alta,Y9djxKu7Xh4,https://www.youtube.com/watch?v=Y9djxKu7Xh4,2025-04-20T18:48:51Z,"One man, a forest, and basic tools — he builds a wooden cabin all on his own, deep in the wilderness. What do you think?   Support this amazing journey! Youtube: https://www.youtube.com/@BuildandLife"
19,9,23.4,This Girl is Building a Stunning Luxury Villa All by Herself on an Empty Muddy Land!,KORIX TECH,crédito en descripción,TalentedGirlReview,0.58,0,0,115,3093,alta,q4jTiSXvuz4,https://www.youtube.com/watch?v=q4jTiSXvuz4,2026-04-18T12:01:32Z,"Credit: https://www.youtube.com/@TalentedGirlReview  🧰 About Us: Welcome to BuildTitansHQ – where the algorithm delivers exactly what creators crave. ⚙️  This channel focuses on real builds, practical skills, and outdoor challenges. From constructing hidden shelters to restoring old equipment and pushing DIY projects to the next level, every video is rooted in hands-on experience. 🌲🛠️  You’ll find bushcraft techniques, wilderness living, primitive builds, and creative transformations that turn s"
19,13,23.1,Helping Wildlife Survive Winter: Handcrafting an Amazing Bird Feeder & Cod House in Norway,Creative Workshop DIY HD,crédito en descripción,Jonasolsenwoodcraft,1.46,0,0,304,2423,alta,XjNmCZaeOdQ,https://www.youtube.com/watch?v=XjNmCZaeOdQ,2025-10-11T19:17:55Z,"Winter in Norway is breathtakingly beautiful but incredibly harsh for local wildlife. In this video, craftsman Jonas Olsen takes us through the immersive process of building a high-quality bird feeder and a unique ""Cod House"" to help animals endure the freezing temperatures.  Watch as raw timber is transformed through precise woodworking skills into functional art. This project isn't just about DIY crafts; it's about the deep connection between a maker and the natural world. Experience the quiet"
